new_cases_smoothed_per_million,new_tests_smoothed_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,gdp_per_capita,human_development_index,diabetes_prevalence,life_expectancy,hospital_beds_per_thousand,temparature,rainfall,retail,grocery,transit,work,park,resident,median_age,Population_14,Population_65,Population_density,Mortality_rate_infant,Current health expenditure,Surface area,Unemployment,PM2.5,International migrant stock,houseshold_size,democracy,Asia,date2,location
119.656,0.232,1.42,52.78,7423.808,0.663,10.18,74.3,0.6,23.7,1.955555556,1.361702128,5.540540541,-17.20689655,-17.94666667,-15.14772727,-1.419354839,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,48,Guatemala
119.124,0.243,NA,52.78,7423.808,0.663,10.18,74.3,0.6,23.75555556,0.744444444,5.976744186,18.48717949,-14.39285714,-14.25688073,-12.21333333,2,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,49,Guatemala
122.443,0.253,1.52,52.78,7423.808,0.663,10.18,74.3,0.6,24.25555556,3.555555556,6.928571429,19.16216216,-13.59259259,-14.75229358,-11.19736842,2.76,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,50,Guatemala
123.938,0.269,1.57,52.78,7423.808,0.663,10.18,74.3,0.6,25.2875,0.288888889,5.136363636,16.63157895,-13.65384615,-15.48623853,-13.28205128,3.42,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,51,Guatemala
128.893,0.278,1.6,52.78,7423.808,0.663,10.18,74.3,0.6,24.85555556,0.222222222,5.181818182,19.83783784,-12.61538462,-15.59633028,-12.97368421,3.74,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,52,Guatemala
131.86,0.288,1.65,52.78,7423.808,0.663,10.18,74.3,0.6,23.63333333,5.9,2.727272727,16.6,-16.20689655,-12.4245283,-12.7721519,3.734693878,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,53,Guatemala
138.475,0.301,1.66,52.78,7423.808,0.663,10.18,74.3,0.6,23.95555556,2.666666667,3.222222222,12.11363636,-7.64516129,-6.797752809,-11.71764706,0.947368421,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,54,Guatemala
142.944,0.323,1.66,52.78,7423.808,0.663,10.18,74.3,0.6,23.2875,0.033333333,3.70212766,9.368421053,-14.55172414,-15,-7.540229885,-0.266666667,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,55,Guatemala
142.537,0.327,1.7,52.78,7423.808,0.663,10.18,74.3,0.6,23.85555556,0,0.744186047,12.75,-16.96428571,-14.88990826,-16.31168831,3.68627451,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,56,Guatemala
136.682,0.338,1.73,52.78,7423.808,0.663,10.18,74.3,0.6,23.61111111,4.666666667,4.627906977,16.36111111,-15.34615385,-13.14814815,-12.32051282,3.16,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,57,Guatemala
140.439,0.347,1.76,52.78,7423.808,0.663,10.18,74.3,0.6,23.95555556,3.255555556,2.477272727,12.60526316,-14.74074074,-13.83333333,-14.84615385,4.2,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,58,Guatemala
140.22,0.358,1.79,52.78,7423.808,0.663,10.18,74.3,0.6,23.81111111,9.1,-5.239130435,12.92307692,-25.07142857,-18.21296296,-19.34615385,6.88,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,59,Guatemala
141.152,0.364,1.83,52.78,7423.808,0.663,10.18,74.3,0.6,24.3,7.488888889,9.311111111,22.28205128,-13.74074074,-9.990566038,-8.025316456,2.857142857,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,60,Guatemala
138.302,0.369,1.84,52.78,7423.808,0.663,10.18,74.3,0.6,24.42222222,9.022222222,9.384615385,22.02272727,-2.625,-3.693181818,-9.697674419,-0.256410256,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,61,Guatemala
137.285,0.365,1.85,52.78,7423.808,0.663,10.18,74.3,0.6,24.34444444,5.766666667,10.29545455,19.72972973,-7.666666667,-12.48,-4.38372093,-1.322580645,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,62,Guatemala
138.349,0.363,1.9,52.78,7423.808,0.663,10.18,74.3,0.6,23.925,4.966666667,-0.272727273,11.425,-27.9,-16.05504587,-13.76623377,3.5,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,63,Guatemala
139.524,0.357,1.92,52.78,7423.808,0.663,10.18,74.3,0.6,24.31111111,3.666666667,6.454545455,17.5,-13.42307692,-14,-12.45454545,3.18,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,64,Guatemala
145.974,0.336,1.95,52.78,7423.808,0.663,10.18,74.3,0.6,24.56666667,9.833333333,5.25,19.5,-14.23076923,-14.07407407,-11.37662338,3.7,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,65,Guatemala
151.704,0.317,1.98,52.78,7423.808,0.663,10.18,74.3,0.6,24.44444444,12.87777778,1.795454545,17.39473684,-19.69230769,-14.1559633,-14.54545455,5.32,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,66,Guatemala
156.432,0.309,2.03,52.78,7423.808,0.663,10.18,74.3,0.6,23.74444444,12.13333333,2.444444444,18.87179487,-19.03571429,-10.05607477,-12.46753247,4.083333333,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,67,Guatemala
164.588,0.292,2.05,52.78,7423.808,0.663,10.18,74.3,0.6,24.17777778,18.21111111,5.283018868,16.04545455,-7.84375,-5.833333333,-12.24705882,0.868421053,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,68,Guatemala
163.508,0.275,2.06,52.78,7423.808,0.663,10.18,74.3,0.6,24.4,2.222222222,0.270833333,6.184210526,-16.37931034,-14.78378378,-12.20224719,1.033333333,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,69,Guatemala
163.289,0.259,2.13,52.78,7423.808,0.663,10.18,74.3,0.6,24.22222222,2.222222222,0.355555556,14.66666667,-23.48275862,-13.18348624,-14.05333333,3.980392157,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,70,Guatemala
166.929,0.245,2.22,52.78,7423.808,0.663,10.18,74.3,0.6,23.14444444,3.444444444,6.113636364,20.2972973,-18,-12.40740741,-7.635135135,3.019607843,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,71,Guatemala
168.643,0.245,NA,52.78,7423.808,0.663,10.18,74.3,0.6,23.51111111,1.555555556,3.409090909,17.13157895,-16.77777778,-13.08333333,-11.74025974,3.92,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,72,Guatemala
170.913,0.244,2.57,52.78,7423.808,0.663,10.18,74.3,0.6,22.64285714,1.644444444,2.840909091,17.86842105,-16.48148148,-13.91588785,-13.69736842,4.36,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,73,Guatemala
172.62,0.242,2.82,52.78,7423.808,0.663,10.18,74.3,0.6,NA,2.1,6.022222222,21.64102564,-16.10344828,-10.28301887,-9.320512821,3.346938776,22.9,33.34243157,5.042039415,157.3192703,20.7,5.70716429,108890,4.65,24.07064893,0.467187672,4.81,0.405,0,74,Guatemala
0.473,9.301,18.01,71.3,56054.92,0.949,8.33,84.86,5.5,27.4,2.48,-7,42,-6,-4,-19,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,25,Hong Kong
0.492,9.301,18.39,71.3,56054.92,0.949,8.33,84.86,5.5,27.62,0.2,-11,39,-9,-7,-32,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,26,Hong Kong
0.586,9.301,18.68,71.3,56054.92,0.949,8.33,84.86,5.5,28.86,56.6,-8,42,-7,-9,-24,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,27,Hong Kong
0.586,9.301,18.98,71.3,56054.92,0.949,8.33,84.86,5.5,27.8,14.2,-17,25,-20,-15,-34,12,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,28,Hong Kong
0.473,9.301,19.29,71.3,56054.92,0.949,8.33,84.86,5.5,28.82,1.4,-9,37,-8,-2,-16,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,29,Hong Kong
0.473,9.301,19.6,71.3,56054.92,0.949,8.33,84.86,5.5,29.76,0.4,-6,40,-5,-1,-14,1,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,30,Hong Kong
0.416,9.213,19.8,71.3,56054.92,0.949,8.33,84.86,5.5,30.1,0.06,-6,53,-18,-57,1,14,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,31,Hong Kong
0.549,9.125,20.27,71.3,56054.92,0.949,8.33,84.86,5.5,30.18,0,-7,45,-6,-6,-15,8,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,32,Hong Kong
0.53,9.037,20.72,71.3,56054.92,0.949,8.33,84.86,5.5,30.26,0.14,-8,45,-6,-5,-19,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,33,Hong Kong
0.473,8.949,21.07,71.3,56054.92,0.949,8.33,84.86,5.5,29.86,0.1,-7,41,-5,-7,-22,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,34,Hong Kong
0.435,8.861,21.44,71.3,56054.92,0.949,8.33,84.86,5.5,29.56,0,-6,40,-6,-3,-14,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,35,Hong Kong
0.435,8.774,21.79,71.3,56054.92,0.949,8.33,84.86,5.5,29.48,0.8,-7,39,-7,-3,-17,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,36,Hong Kong
0.416,8.686,22.11,71.3,56054.92,0.949,8.33,84.86,5.5,28.98,0.08,-7,38,-5,1,-18,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,37,Hong Kong
0.397,8.686,22.48,65.74,56054.92,0.949,8.33,84.86,5.5,29.6,0,-6,37,-1,8,-15,3,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,38,Hong Kong
0.208,8.686,22.98,65.74,56054.92,0.949,8.33,84.86,5.5,29.72,0,-5,41,-4,-4,-15,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,39,Hong Kong
0.208,8.686,23.52,65.74,56054.92,0.949,8.33,84.86,5.5,29.64,0,-6,44,-4,-4,-19,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,40,Hong Kong
0.17,8.686,23.9,65.74,56054.92,0.949,8.33,84.86,5.5,29.84,0,-5,43,-3,-7,-21,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,41,Hong Kong
0.151,8.686,24.23,65.74,56054.92,0.949,8.33,84.86,5.5,30.3,0,-6,38,-7,-4,-12,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,42,Hong Kong
0.151,8.686,24.54,65.74,56054.92,0.949,8.33,84.86,5.5,30.06,0,-6,40,-7,-4,-12,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,43,Hong Kong
0.189,8.686,24.85,65.74,56054.92,0.949,8.33,84.86,5.5,30.24,1.6,-7,35,-5,0,-16,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,44,Hong Kong
0.132,8.686,25.26,65.74,56054.92,0.949,8.33,84.86,5.5,30.62,0,-6,35,0,7,-15,3,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,45,Hong Kong
0.132,8.686,25.74,65.74,56054.92,0.949,8.33,84.86,5.5,28.16,0.18,-6,37,-5,-6,-20,8,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,46,Hong Kong
0.113,8.686,26.23,65.74,56054.92,0.949,8.33,84.86,5.5,27.98,3.42,-6,42,-3,-5,-20,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,47,Hong Kong
0.132,8.686,26.61,65.74,56054.92,0.949,8.33,84.86,5.5,27.3,68,-6,38,-5,-8,-34,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,48,Hong Kong
0.132,8.686,26.99,65.74,56054.92,0.949,8.33,84.86,5.5,26.14,39.2,-12,26,-12,-8,-39,9,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,49,Hong Kong
0.246,8.686,27.35,65.74,56054.92,0.949,8.33,84.86,5.5,25.74,51.2,-15,20,-15,-9,-43,10,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,50,Hong Kong
0.284,8.686,27.7,65.74,56054.92,0.949,8.33,84.86,5.5,26.98,0.02,-8,35,-7,-2,-28,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,51,Hong Kong
0.303,8.686,28.11,65.74,56054.92,0.949,8.33,84.86,5.5,28.86,0,-5,39,-1,6,-13,3,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,52,Hong Kong
0.322,8.686,28.69,65.74,56054.92,0.949,8.33,84.86,5.5,30.14,0,-5,44,-4,-6,-17,8,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,53,Hong Kong
0.359,8.686,29.23,65.74,56054.92,0.949,8.33,84.86,5.5,28.98,19.4,-8,38,-5,-5,-27,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,54,Hong Kong
0.378,8.686,29.63,65.74,56054.92,0.949,8.33,84.86,5.5,29.43333333,0,-5,42,-3,-6,-23,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,55,Hong Kong
0.378,8.686,30.08,65.74,56054.92,0.949,8.33,84.86,5.5,31.3,0,-6,35,-8,-7,-15,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,56,Hong Kong
0.265,8.686,30.48,65.74,56054.92,0.949,8.33,84.86,5.5,31.34,0,-7,33,-9,-6,-19,8,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,57,Hong Kong
0.189,8.686,30.88,65.74,56054.92,0.949,8.33,84.86,5.5,29.68,0,-7,33,-7,-2,-19,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,58,Hong Kong
0.208,8.686,31.28,65.74,56054.92,0.949,8.33,84.86,5.5,28.8,12.2,-8,29,-4,4,-22,4,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,59,Hong Kong
0.208,8.686,31.79,65.74,56054.92,0.949,8.33,84.86,5.5,28.22,7.6,-6,36,-7,-7,-24,9,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,60,Hong Kong
0.17,8.686,32.25,65.74,56054.92,0.949,8.33,84.86,5.5,29.28,0.2,-7,39,-6,-4,-28,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,61,Hong Kong
0.17,8.597,32.61,65.74,56054.92,0.949,8.33,84.86,5.5,29.34,0.4,1,58,3,-4,-27,4,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,62,Hong Kong
0.227,8.508,33.04,65.74,56054.92,0.949,8.33,84.86,5.5,29.54,1.6,-1,49,-5,-6,-15,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,63,Hong Kong
0.284,8.419,33.45,65.74,56054.92,0.949,8.33,84.86,5.5,27.54,3,-5,42,-7,-7,-27,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,64,Hong Kong
0.303,8.33,33.85,65.74,56054.92,0.949,8.33,84.86,5.5,29,10.2,-5,36,-5,-2,-26,6,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,65,Hong Kong
0.378,8.241,34.27,65.74,56054.92,0.949,8.33,84.86,5.5,28.1,2.4,-7,29,-3,4,-33,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,66,Hong Kong
0.378,8.152,34.77,65.74,56054.92,0.949,8.33,84.86,5.5,28.9,0.1,-3,42,-5,-7,-25,8,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,67,Hong Kong
0.511,8.063,35.23,65.74,56054.92,0.949,8.33,84.86,5.5,28.38,0,-4,47,-2,-4,-25,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,68,Hong Kong
0.492,8.063,35.57,65.74,56054.92,0.949,8.33,84.86,5.5,29.9,0.66,-1,41,0,-5,-24,4,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,69,Hong Kong
0.473,8.063,36.01,62.96,56054.92,0.949,8.33,84.86,5.5,28.3,1.2,-4,38,-7,-7,-21,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,70,Hong Kong
0.473,8.063,36.41,62.96,56054.92,0.949,8.33,84.86,5.5,30.1,2.4,-4,39,-7,-6,-19,7,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,71,Hong Kong
0.454,8.063,36.8,62.96,56054.92,0.949,8.33,84.86,5.5,30,0.4,-3,39,-3,-2,-18,5,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,72,Hong Kong
0.435,8.063,37.24,62.96,56054.92,0.949,8.33,84.86,5.5,29.8,0.2,-4,37,0,5,-15,3,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,73,Hong Kong
0.492,8.063,37.7,62.96,56054.92,0.949,8.33,84.86,5.5,29.5,19.8,-3,43,-3,-7,-19,8,44.8,12.67243441,18.1967648,7125.52381,1.261,6.5,1110,5.8,27.18,38.94993992,2.83,0.253,1,74,Hong Kong
56.655,0.274,4.67,71.76,11188.744,0.718,6.32,71.72,1.04,26.83888889,6.605454545,-1.685714286,25.51428571,-17.11764706,-20.65714286,-0.714285714,2.685714286,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,25,Indonesia
60.888,0.285,4.71,71.76,11188.744,0.718,6.32,71.72,1.04,26.84259259,7.309090909,-5.428571429,22.05714286,-16.64705882,-15.17142857,-4.371428571,2.057142857,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,26,Indonesia
64.819,0.295,4.75,71.76,11188.744,0.718,6.32,71.72,1.04,26.72685185,6.281818182,-6.171428571,19.11428571,-16.77142857,-9.228571429,-1.257142857,3.028571429,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,27,Indonesia
68.002,0.305,4.77,71.76,11188.744,0.718,6.32,71.72,1.04,26.58598131,5.889090909,-1.171428571,25.25714286,-18.67647059,-24.65714286,1.4,3.114285714,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,28,Indonesia
71.517,0.321,4.84,71.76,11188.744,0.718,6.32,71.72,1.04,26.47685185,9.841818182,-3.885714286,21.82857143,-17.54285714,-25.34285714,-1.485714286,2.971428571,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,29,Indonesia
74.876,0.335,4.87,71.76,11188.744,0.718,6.32,71.72,1.04,26.63703704,5.775454545,-3,24.08571429,-20.26470588,-25.85714286,-0.428571429,2.485714286,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,30,Indonesia
77.08,0.339,4.95,71.76,11188.744,0.718,6.32,71.72,1.04,26.6635514,5.682727273,1.857142857,32.05714286,-19.20588235,-23.68571429,0.942857143,3.714285714,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,31,Indonesia
80.676,0.343,4.98,71.76,11188.744,0.718,6.32,71.72,1.04,26.73867925,9.614545455,-1.485714286,30.25714286,-17.74285714,-22.45714286,-3.457142857,4.485714286,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,32,Indonesia
84.201,0.349,5.04,71.76,11188.744,0.718,6.32,71.72,1.04,26.56915888,7.575454545,-6.942857143,25.8,-23.61764706,-19,-9.4,4.571428571,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,33,Indonesia
87.246,0.353,5.06,71.76,11188.744,0.718,6.32,71.72,1.04,26.69719626,5.905454545,-8,21.57142857,-25.31428571,-12.22857143,-7.228571429,4.742857143,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,34,Indonesia
91.925,0.359,5.08,71.76,11188.744,0.718,6.32,71.72,1.04,26.49907407,9.299090909,-2.028571429,29.94285714,-29.41176471,-25.54285714,-0.885714286,4.685714286,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,35,Indonesia
97.467,0.376,5.16,71.76,11188.744,0.718,6.32,71.72,1.04,26.55092593,5.255454545,-2.828571429,28.94285714,-28.58823529,-26.57142857,-2.057142857,4.685714286,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,36,Indonesia
103.966,0.398,5.23,71.76,11188.744,0.718,6.32,71.72,1.04,26.75779817,3.017272727,-3.371428571,28.91428571,-30.25714286,-26.82857143,-1.314285714,5.057142857,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,37,Indonesia
110.973,0.417,5.29,71.76,11188.744,0.718,6.32,71.72,1.04,26.6588785,7.890909091,-6.057142857,24.51428571,-32.20588235,-26.4,-6.171428571,6.2,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,38,Indonesia
117.328,0.437,5.38,71.76,11188.744,0.718,6.32,71.72,1.04,26.6787037,9.030909091,-9.371428571,22.74285714,-34.02857143,-25.11428571,-10.68571429,7.028571429,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,39,Indonesia
121.04,0.455,5.42,71.76,11188.744,0.718,6.32,71.72,1.04,26.9,11.53909091,-14.22857143,19.14285714,-34.44117647,-19.57142857,-18,5.971428571,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,40,Indonesia
125.673,0.477,5.43,71.76,11188.744,0.718,6.32,71.72,1.04,26.58440367,7.984545455,-16.05714286,15.2,-38,-13.28571429,-20,6.6,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,41,Indonesia
131.195,0.493,5.44,71.76,11188.744,0.718,6.32,71.72,1.04,26.86203704,7.92,-10.02857143,21.28571429,-37.55882353,-27.51428571,-9.4,5.914285714,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,42,Indonesia
139.833,0.504,5.44,71.76,11188.744,0.718,6.32,71.72,1.04,26.51944444,10.26545455,-12,18.6,-35.94285714,-29,-11.14285714,6.314285714,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,43,Indonesia
150.242,0.52,5.65,71.76,11188.744,0.718,6.32,71.72,1.04,26.40185185,5.99,-10.54285714,20.28571429,-36.6,-28.17142857,-10.37142857,6.571428571,29.3,25.93600629,6.262513385,145.6835435,20.2,2.87053037,1916862.2,4.11,16.5026533,0.127675543,3.86,0.448,1,44,Indonesia
